run_id,ncbi_taxon_id,taxon_rank_level,relative_abundance,name,lineage,CDF,CDF1,CDF2,CDF3,AerobicExercise,CitrusFruitExtractSupplementation,ModerateIntensityExercise,RedWine
SRR5936079,1653435,species,0.0013,Merdimonas faecis,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Merdimonas__2023266;s__Merdimonas faecis__1653435,0.98442652986432,0.9978707463294044,0.997862597944751,0.9978703304102868,0.9773964438633266,0.982333829083032,0.98242512778942,0.9805599985339468
SRR5936079,2023266,genus,0.0013,Merdimonas,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Merdimonas__2023266,0.98442652986432,0.9978707463294044,0.997862597944751,0.9978703304102868,0.9773964438633266,0.982333829083032,0.98242512778942,0.9805599985339468
SRR5936079,717608,strain,0.0015,[Clostridium] cf. saccharolyticum K10,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Lacrimispora__2719231;s__Lacrimispora saccharolytica__84030;st__[Clostridium] cf. saccharolyticum K10__717608,0.9895566141442752,0.9962703692373522,0.9962265533380684,0.9962406580356058,0.9717392195845452,0.987153634116528,0.987484648523532,0.9816678712235944
SRR5936079,84030,species,0.0015,Lacrimispora saccharolytica,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Lacrimispora__2719231;s__Lacrimispora saccharolytica__84030,0.9895566141442752,0.9962703692373522,0.9962265533380684,0.9962406580356058,0.9717392195845452,0.987153634116528,0.987484648523532,0.9816678712235944
SRR5936079,2719231,genus,0.0015,Lacrimispora,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Lacrimispora__2719231,0.9895566141442752,0.9962703692373522,0.9962265533380684,0.9962406580356058,0.9717392195845452,0.987153634116528,0.987484648523532,0.9816678712235944
SRR5936079,358742,species,0.0184,Enterocloster aldenensis,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Enterocloster__2719313;s__Enterocloster aldenensis__358742,1.0,0.9948372273834,0.9947990466340998,0.9948469090363758,0.9990889953993032,1.0,1.0,0.9997642162168348
SRR5936079,2719313,genus,0.0184,Enterocloster,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Enterocloster__2719313,0.990774470286366,0.9614942396160236,0.9614340532482688,0.9614859670350062,0.9905354118055076,0.9944879026455477,0.9948742607334684,0.9924743366828008
SRR5936079,1096246,species,0.0295,Hungatella effluvii,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Clostridiaceae__31979;g__Hungatella__1649459;s__Hungatella effluvii__1096246,1.0,0.9959880186828702,0.995982039157468,0.995989486790008,0.9994670246560774,1.0,1.0,0.9995513911485034
SRR5936079,1649459,genus,0.0319,Hungatella,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Clostridiaceae__31979;g__Hungatella__1649459,0.9994851362068832,0.9906642448088356,0.990645366382321,0.9906687297677004,0.9988528271237296,0.9993863047397602,0.999400539585118,0.9989226569028824
SRR5936079,31979,family,0.0356,Clostridiaceae,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Clostridiaceae__31979,0.9934866333829154,0.8588817044867465,0.8526492929128379,0.8301402130699815,0.8693951468679628,0.7669045313326203,0.7712629825963487,0.6819714805352177
SRR5936079,566550,strain,0.0024,Hungatella hathewayi DSM 13479,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Clostridiaceae__31979;g__Hungatella__1649459;s__Hungatella hathewayi__154046;st__Hungatella hathewayi DSM 13479__566550,0.9907022487289616,0.9962477763941076,0.9962159851988186,0.9962456188014058,0.9851955275804698,0.989727923293943,0.9897824677585494,0.9875756403839324
SRR5936079,154046,species,0.0024,Hungatella hathewayi,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Clostridiaceae__31979;g__Hungatella__1649459;s__Hungatella hathewayi__154046,0.9907022487289616,0.9962477763941076,0.9962159851988186,0.9962456188014058,0.9851955275804698,0.989727923293943,0.9897824677585494,0.9875756403839324
SRR5936079,1203606,strain,0.0069999999999999,Butyricicoccus pullicaecorum 1.2,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Butyricicoccaceae__3085642;g__Butyricicoccus__580596;s__Butyricicoccus pullicaecorum__501571;st__Butyricicoccus pullicaecorum 1.2__1203606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SRR5936079,501571,species,0.0069999999999999,Butyricicoccus pullicaecorum,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Butyricicoccaceae__3085642;g__Butyricicoccus__580596;s__Butyricicoccus pullicaecorum__501571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SRR5936079,580596,genus,0.0069999999999999,Butyricicoccus,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Butyricicoccaceae__3085642;g__Butyricicoccus__580596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SRR5936079,3085642,family,0.0069999999999999,Butyricicoccaceae,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Butyricicoccaceae__3085642,0.8812751923780756,0.7993617139068189,0.7946913694159593,0.7835612649570802,0.760318196565822,0.8680548184260547,0.8713102080249985,0.8104429645024229
SRR5936079,1530,species,0.0023,Clostridium carnis,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Clostridiaceae__31979;g__Clostridium__1485;s__Clostridium carnis__1530,0.9995812176096982,1.0,1.0,1.0,0.9991307214552116,0.9995018442597808,0.9995123955632944,0.9993014682416724
SRR5936079,1485,genus,0.0036999999999999,Clostridium,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Clostridiaceae__31979;g__Clostridium__1485,0.8219127885671615,0.8899348209956712,0.886387585217644,0.8692588131002196,0.8196017434855577,0.8001931708150762,0.8037500635191099,0.711895319411654
SRR5936079,665940,species,0.0013,Clostridium sp. 7_3_54FAA,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Clostridiaceae__31979;g__Clostridium__1485;n__unclassified Clostridium__2614128;s__Clostridium sp. 7_3_54FAA__665940,0.9741663613044094,0.9924894340430064,0.9924829987154116,0.9924837045256256,0.9533997138375584,0.9693379965404232,0.9695766007868392,0.9604276449184228
SRR5936079,2614128,no rank,0.0013,unclassified Clostridium,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Clostridiaceae__31979;g__Clostridium__1485;n__unclassified Clostridium__2614128,0.6735067790398853,0.9367925474073532,0.9344218385762856,0.9262440877877762,0.5412319229362914,0.6388745768775008,0.642042107624379,0.5755153544358805
SRR5936079,1280689,strain,0.0001,Clostridium paraputrificum AGR2156,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Clostridiaceae__31979;g__Clostridium__1485;s__Clostridium paraputrificum__29363;st__Clostridium paraputrificum AGR2156__1280689,0.9866251374128724,0.9993841416805156,0.9993802328429948,0.9993832325920056,0.9803433655122754,0.9809073626750274,0.9809501049687078,0.9808588745526432
SRR5936079,29363,species,0.0001,Clostridium paraputrificum,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Clostridiaceae__31979;g__Clostridium__1485;s__Clostridium paraputrificum__29363,0.9866251374128724,0.9993841416805156,0.9993802328429948,0.9993832325920056,0.9803433655122754,0.9809073626750274,0.9809501049687078,0.9808588745526432
SRR5936079,1965628,species,0.0018,Eubacterium sp. An3,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Eubacteriaceae__186806;g__Eubacterium__1730;n__unclassified Eubacterium__2624479;s__Eubacterium sp. An3__1965628,0.9980546367859476,1.0,1.0,1.0,0.9979898359210524,0.9980304500700274,0.9980328116822968,0.9980037822653074
SRR5936079,2624479,no rank,0.0018,unclassified Eubacterium,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Eubacteriaceae__186806;g__Eubacterium__1730;n__unclassified Eubacterium__2624479,0.4294613411505824,0.4677207715985094,0.4632397689025927,0.4524706108987538,0.3422684634482223,0.3952997727859795,0.3967794771938918,0.3627635806228856
SRR5936079,1730,genus,0.0018,Eubacterium,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Eubacteriaceae__186806;g__Eubacterium__1730,0.270795163063393,0.2113387690032007,0.2035751450045193,0.2002399146896921,0.1931778703903705,0.3448439599378648,0.2356354015182605,0.2053292992316605
SRR5936079,186806,family,0.0018,Eubacteriaceae,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Eubacteriales__186802;f__Eubacteriaceae__186806,0.270795163063393,0.2112891008864455,0.2035751450045193,0.2002371559200779,0.1928568448588148,0.344435879954188,0.2356354015182605,0.2053292992316605
SRR5936079,1776391,species,0.0001,Romboutsia timonensis,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Peptostreptococcales__3082720;f__Peptostreptococcaceae__186804;g__Romboutsia__1501226;s__Romboutsia timonensis__1776391,0.739831440087879,0.993600484864092,0.9925450776423144,0.9924503948256216,0.6264053415524323,0.6490621962840423,0.650537515081084,0.6356737786411731
SRR5936079,1501226,genus,0.0001,Romboutsia,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Peptostreptococcales__3082720;f__Peptostreptococcaceae__186804;g__Romboutsia__1501226,0.7328691828507968,0.9932578370048232,0.9921250261997404,0.9919088188410023,0.6198804651665527,0.6429409965288909,0.6442122753340943,0.6296476718284523
SRR5936079,186804,family,0.0029999999999999,Peptostreptococcaceae,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Peptostreptococcales__3082720;f__Peptostreptococcaceae__186804,0.962806888970222,0.9865985634815496,0.986535963076184,0.9864801951492088,0.943788133427972,0.9580528970348708,0.9587985137275038,0.9442738812065375
SRR5936079,3082720,order,0.0029999999999999,Peptostreptococcales,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Peptostreptococcales__3082720,0.9582264565774048,0.984299163609899,0.984114246082141,0.9840709822533672,0.9341805298298216,0.9531570464029164,0.9539138072724246,0.9359128089017572
SRR5936079,445973,strain,0.0029,Intestinibacter bartlettii DSM 16795,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Peptostreptococcales__3082720;f__Peptostreptococcaceae__186804;g__Intestinibacter__1505657;s__Intestinibacter bartlettii__261299;st__Intestinibacter bartlettii DSM 16795__445973,0.985525833638596,0.9949021592065168,0.994863001600596,0.9948822956773744,0.970672575684458,0.983200747595678,0.983354438653709,0.9774297802057584
SRR5936079,261299,species,0.0029,Intestinibacter bartlettii,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Peptostreptococcales__3082720;f__Peptostreptococcaceae__186804;g__Intestinibacter__1505657;s__Intestinibacter bartlettii__261299,0.9840600952728946,0.994280360348122,0.9942368294400358,0.99425295026227,0.9675516347441976,0.981392238653049,0.981722118719002,0.9752261954390642
SRR5936079,1505657,genus,0.0029,Intestinibacter,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Peptostreptococcales__3082720;f__Peptostreptococcaceae__186804;g__Intestinibacter__1505657,0.9840600952728946,0.994280360348122,0.9942368294400358,0.99425295026227,0.9675516347441976,0.981392238653049,0.981722118719002,0.9752261954390642
SRR5936079,2015901,species,0.0063,Massilicoli timonensis,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Erysipelotrichia__526524;o__Erysipelotrichales__526525;f__Erysipelotrichaceae__128827;g__Massilicoli__2683202;s__Massilicoli timonensis__2015901,0.998237672310198,0.9977265956069004,0.9977163263764364,0.9977284559767652,0.9966200240949292,0.9977441911533346,0.9979785028053196,0.9972485092253084
SRR5936079,2683202,genus,0.0063,Massilicoli,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Erysipelotrichia__526524;o__Erysipelotrichales__526525;f__Erysipelotrichaceae__128827;g__Massilicoli__2683202,0.998237672310198,0.9977265956069004,0.9977163263764364,0.9977284559767652,0.9966200240949292,0.9977441911533346,0.9979785028053196,0.9972485092253084
SRR5936079,128827,family,0.0187,Erysipelotrichaceae,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Erysipelotrichia__526524;o__Erysipelotrichales__526525;f__Erysipelotrichaceae__128827,0.9841390307876484,0.8912036595733837,0.8905014250951404,0.8905868725430661,0.969690138556303,0.9838084475590272,0.9841909471879712,0.9771062663404508
SRR5936079,526525,order,0.0282,Erysipelotrichales,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Erysipelotrichia__526524;o__Erysipelotrichales__526525,0.9733948679348948,0.7854507528936774,0.7839241450287494,0.7837156194049216,0.9511293175730592,0.9705986194309218,0.9713032291405086,0.9612742946484136
SRR5936079,526524,class,0.0282,Erysipelotrichia,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Erysipelotrichia__526524,0.9733948679348948,0.7854507528936774,0.7839241450287494,0.7837156194049216,0.9511293175730592,0.9705986194309218,0.9713032291405086,0.9612742946484136
SRR5936079,1776392,species,0.0006,Massilimicrobiota timonensis,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Erysipelotrichia__526524;o__Erysipelotrichales__526525;f__Erysipelotrichaceae__128827;g__Massilimicrobiota__1924110;s__Massilimicrobiota timonensis__1776392,0.992671308171391,0.9990956965128468,0.9990727999816312,0.999096061164101,0.9885790980186544,0.9916800377750083,0.9917702703883958,0.9893193055891758
SRR5936079,1924110,genus,0.0006,Massilimicrobiota,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Erysipelotrichia__526524;o__Erysipelotrichales__526525;f__Erysipelotrichaceae__128827;g__Massilimicrobiota__1924110,0.992671308171391,0.9990956965128468,0.9990727999816312,0.999096061164101,0.9885790980186544,0.9916800377750083,0.9917702703883958,0.9893193055891758
SRR5936079,469614,species,0.0079,Erysipelotrichaceae bacterium 6_1_45,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Erysipelotrichia__526524;o__Erysipelotrichales__526525;f__Erysipelotrichaceae__128827;n__unclassified Erysipelotrichaceae__544447;s__Erysipelotrichaceae bacterium 6_1_45__469614,0.992953180934026,0.9913722347122782,0.9913431535889162,0.9913749663084354,0.9899517066766814,0.9924371743897242,0.992527646391942,0.9916449222235982
SRR5936079,544447,no rank,0.0118,unclassified Erysipelotrichaceae,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Erysipelotrichia__526524;o__Erysipelotrichales__526525;f__Erysipelotrichaceae__128827;n__unclassified Erysipelotrichaceae__544447,0.9930377427628164,0.987268685212957,0.9872370829259464,0.9872744062094636,0.990903412430823,0.9922839383483588,0.9924569548641476,0.9918048334835348
SRR5936079,658657,species,0.0039,Erysipelotrichaceae bacterium 21_3,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Erysipelotrichia__526524;o__Erysipelotrichales__526525;f__Erysipelotrichaceae__128827;n__unclassified Erysipelotrichaceae__544447;s__Erysipelotrichaceae bacterium 21_3__658657,0.9936790032978108,0.993779496692736,0.993773434587362,0.993779995837047,0.9909019210492924,0.9925966545641176,0.9926429272945334,0.9914123931970203
SRR5936079,999413,strain,0.0032,[Clostridium] innocuum 2959,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Erysipelotrichia__526524;o__Erysipelotrichales__526525;f__Coprobacillaceae__2810280;g__Thomasclavelia__3025755;s__[Clostridium] innocuum__1522;st__[Clostridium] innocuum 2959__999413,0.9905052345351616,0.9919315348233536,0.9919253539622098,0.9919320001458832,0.986787114021331,0.9899038870472028,0.9899409112268256,0.9887219575263704
SRR5936079,1522,species,0.0032,[Clostridium] innocuum,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Erysipelotrichia__526524;o__Erysipelotrichales__526525;f__Coprobacillaceae__2810280;g__Thomasclavelia__3025755;s__[Clostridium] innocuum__1522,0.9886730615780348,0.9905203978278154,0.9905129460480468,0.9905209593522556,0.984790241329008,0.9880675271206574,0.98810455130028,0.9868855975998247
SRR5936079,3025755,genus,0.0095,Thomasclavelia,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Erysipelotrichia__526524;o__Erysipelotrichales__526525;f__Coprobacillaceae__2810280;g__Thomasclavelia__3025755,0.9885670213255158,0.9888701825926546,0.9888343190387516,0.9888579794442244,0.981033945949494,0.9889853844033109,0.9892061748900332,0.984615017530478
SRR5936079,2810280,family,0.0095,Coprobacillaceae,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Erysipelotrichia__526524;o__Erysipelotrichales__526525;f__Coprobacillaceae__2810280,0.9518138512274612,0.9173833208354902,0.9168553665230752,0.916803402075132,0.9004258643238351,0.9239585746979868,0.9246725077495096,0.9107079373705214
SRR5936079,428126,strain,0.0008,Thomasclavelia spiroformis DSM 1552,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Erysipelotrichia__526524;o__Erysipelotrichales__526525;f__Coprobacillaceae__2810280;g__Thomasclavelia__3025755;s__Thomasclavelia spiroformis__29348;st__Thomasclavelia spiroformis DSM 1552__428126,0.9882493339802714,0.9995290511013012,0.9995186035598894,0.9995255171458748,0.9785799520283048,0.9874463813942564,0.9875843633837176,0.9840757517485884
SRR5936079,29348,species,0.0008,Thomasclavelia spiroformis,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Erysipelotrichia__526524;o__Erysipelotrichales__526525;f__Coprobacillaceae__2810280;g__Thomasclavelia__3025755;s__Thomasclavelia spiroformis__29348,0.9882493339802714,0.9995290511013012,0.9995186035598894,0.9995255171458748,0.9785799520283048,0.9874463813942564,0.9875843633837176,0.9840757517485884
SRR5936079,1965571,species,0.0055,Erysipelatoclostridium sp. An173,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Erysipelotrichia__526524;o__Erysipelotrichales__526525;f__Coprobacillaceae__2810280;g__Thomasclavelia__3025755;n__unclassified Thomasclavelia__3025756;s__Erysipelatoclostridium sp. An173__1965571,0.999973741909984,0.9999874756906088,0.9999864427172231,0.9999877692639502,0.999906990639929,0.9999610702781304,0.99996421487528,0.9999255608493408
SRR5936079,3025756,no rank,0.0055,unclassified Thomasclavelia,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Erysipelotrichia__526524;o__Erysipelotrichales__526525;f__Coprobacillaceae__2810280;g__Thomasclavelia__3025755;n__unclassified Thomasclavelia__3025756,0.9999687494105406,0.999985130678722,0.9999839042238732,0.9999854779307508,0.999889587715406,0.9999537861616704,0.9999575191424712,0.9999116325853552
SRR5936079,1403949,strain,0.0731,Veillonella dispar DORA_11,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Negativicutes__909932;o__Veillonellales__1843489;f__Veillonellaceae__31977;g__Veillonella__29465;s__Veillonella dispar__39778;st__Veillonella dispar DORA_11__1403949,0.9998791973873408,0.9833784279799844,0.9833672775464912,0.9833811613299852,0.9993787323108116,0.9998393607612348,0.9998480285407412,0.9995644120949256
SRR5936079,39778,species,0.0731,Veillonella dispar,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Negativicutes__909932;o__Veillonellales__1843489;f__Veillonellaceae__31977;g__Veillonella__29465;s__Veillonella dispar__39778,0.9998791973873408,0.9784601967827984,0.978347449843046,0.9785139919773452,0.999215728527054,0.9998393607612348,0.9998480285407412,0.9993739904842632
SRR5936079,29465,genus,0.2481,Veillonella,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Negativicutes__909932;o__Veillonellales__1843489;f__Veillonellaceae__31977;g__Veillonella__29465,0.9984918088461662,0.912023290234106,0.9119184757313344,0.9120188462636356,0.994076616831298,0.9985743148802394,0.998590935062586,0.9973988317128664
SRR5936079,31977,family,0.2481,Veillonellaceae,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Negativicutes__909932;o__Veillonellales__1843489;f__Veillonellaceae__31977,0.9958621078444182,0.5489864156168311,0.5488754938814446,0.5489465842572925,0.9895280732156724,0.9959865857716048,0.996192296219602,0.992561096744572
SRR5936079,1843489,order,0.2481,Veillonellales,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Negativicutes__909932;o__Veillonellales__1843489,0.9958621078444182,0.5489864156168311,0.5488754938814446,0.5489465842572925,0.9895280732156724,0.9959865857716048,0.996192296219602,0.992561096744572
SRR5936079,909932,class,0.2481,Negativicutes,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Negativicutes__909932,0.991037648479464,0.1874304214358677,0.1859892047206665,0.1861723576392993,0.982382523646549,0.99086791688397,0.9910996725353882,0.9840115950898276
SRR5936079,450749,species,0.0907,Veillonella sp. 6_1_27,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Negativicutes__909932;o__Veillonellales__1843489;f__Veillonellaceae__31977;g__Veillonella__29465;n__unclassified Veillonella__2630086;s__Veillonella sp. 6_1_27__450749,0.9998280974627752,0.9959788557906446,0.9959744812861262,0.9959800597672804,0.9996137447707844,0.9998022888353088,0.9998044438947958,0.9996936214754736
SRR5936079,2630086,no rank,0.0907,unclassified Veillonella,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Negativicutes__909932;o__Veillonellales__1843489;f__Veillonellaceae__31977;g__Veillonella__29465;n__unclassified Veillonella__2630086,0.9992932597440995,0.967247466930869,0.9671304291019194,0.9672774550519562,0.9975914776951816,0.9991984238707312,0.9992033898838136,0.9986946371741326
SRR5936079,768727,strain,0.0785,Veillonella parvula ACS-068-V-Sch12,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Negativicutes__909932;o__Veillonellales__1843489;f__Veillonellaceae__31977;g__Veillonella__29465;s__Veillonella parvula__29466;st__Veillonella parvula ACS-068-V-Sch12__768727,0.9999594495001004,0.9891028373890026,0.9890845467386608,0.989106996200282,0.9991585389851428,0.999913577663141,0.99992770039164,0.999409172957777
SRR5936079,29466,species,0.0785,Veillonella parvula,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Negativicutes__909932;o__Veillonellales__1843489;f__Veillonellaceae__31977;g__Veillonella__29465;s__Veillonella parvula__29466,0.9999594495001004,0.9805824824510014,0.980547232626647,0.9805903197924132,0.9989109803461288,0.999913577663141,0.99992770039164,0.9994025654861234
SRR5936079,1298595,strain,0.0044,Veillonella rogosae JCM 15642,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Negativicutes__909932;o__Veillonellales__1843489;f__Veillonellaceae__31977;g__Veillonella__29465;s__Veillonella rogosae__423477;st__Veillonella rogosae JCM 15642__1298595,0.99294613411496,0.99474047228009,0.9947155442198432,0.9947409200658563,0.986472214796162,0.9920423903429948,0.9922747602791246,0.9913414531702022
SRR5936079,423477,species,0.0044,Veillonella rogosae,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Negativicutes__909932;o__Veillonellales__1843489;f__Veillonellaceae__31977;g__Veillonella__29465;s__Veillonella rogosae__423477,0.99294613411496,0.99474047228009,0.9947155442198432,0.9947409200658563,0.986472214796162,0.9920423903429948,0.9922747602791246,0.9913414531702022
SRR5936079,864569,strain,0.0001,Streptococcus equinus ATCC 700338,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Bacilli__91061;o__Lactobacillales__186826;f__Streptococcaceae__1300;g__Streptococcus__1301;s__Streptococcus equinus__1335;st__Streptococcus equinus ATCC 700338__864569,0.9978319286672984,0.9993005469820924,0.9992984131125948,0.9993011635471912,0.9977787408480574,0.9977879076129282,0.9977884406376236,0.9977818885899604
